time,open,high,low,close,Volume,Volume MA
2023-05-24T13:45:00-04:00,1962.91,1963.84,1962.54,1962.59,2841,6759.4
2023-05-24T14:00:00-04:00,1962.6,1964.83,1960.81,1964.14,6591,6691.5
2023-05-24T14:15:00-04:00,1964.15,1965.16,1962.37,1963.31,4412,6592.8
2023-05-24T14:30:00-04:00,1963.33,1964.86,1962.57,1964.4,4168,6363.3
2023-05-24T14:45:00-04:00,1964.42,1964.47,1959.44,1959.74,3811,6099.7
2023-05-24T15:00:00-04:00,1959.76,1960.19,1959.05,1959.18,3307,5741.8
2023-05-24T15:15:00-04:00,1959.19,1960.09,1957.98,1959.47,3649,5508.8
2023-05-24T15:30:00-04:00,1959.46,1961.09,1958.63,1960.28,2922,5265
2023-05-24T15:45:00-04:00,1960.27,1960.88,1958.74,1958.92,2977,5068.5
2023-05-24T16:00:00-04:00,1958.91,1960.02,1958.58,1959.45,1762,4879.9
2023-05-24T16:15:00-04:00,1959.44,1959.77,1958.3,1958.49,1205,4687.85
2023-05-24T16:30:00-04:00,1958.5,1958.76,1957.47,1957.82,1118,4501.85
2023-05-24T16:45:00-04:00,1957.81,1958.4,1957.04,1957.22,1134,4130.2
2023-05-24T18:00:00-04:00,1958.32,1958.91,1958.13,1958.91,459,3697.2
2023-05-24T18:15:00-04:00,1958.89,1958.92,1957.87,1957.99,534,3343.8
2023-05-24T18:30:00-04:00,1957.98,1961.35,1957.35,1958.97,2330,3178.05
2023-05-24T18:45:00-04:00,1958.92,1961.81,1958.85,1960.97,1284,2950
2023-05-24T19:00:00-04:00,1960.96,1960.96,1959.64,1959.98,779,2736.5
2023-05-24T19:15:00-04:00,1959.97,1959.97,1958.88,1959.33,662,2495.1
2023-05-24T19:30:00-04:00,1959.35,1959.54,1957.95,1959.34,975,2346
2023-05-24T19:45:00-04:00,1959.37,1960.06,1959.37,1959.7,794,2243.65
2023-05-24T20:00:00-04:00,1959.71,1960.01,1958.02,1958.2,2249,2026.55
2023-05-24T20:15:00-04:00,1958.22,1959.16,1958.06,1958.37,1445,1878.2
2023-05-24T20:30:00-04:00,1958.39,1958.74,1957.58,1957.84,1534,1746.5
2023-05-24T20:45:00-04:00,1957.83,1959.35,1957.74,1959.32,1879,1649.9
2023-05-24T21:00:00-04:00,1959.3,1960.06,1956.79,1956.9,3709,1670
2023-05-24T21:15:00-04:00,1956.91,1957.56,1955.55,1956.97,4270,1701.05
2023-05-24T21:30:00-04:00,1956.98,1958.5,1955,1955.08,4081,1759
2023-05-24T21:45:00-04:00,1955.07,1957.29,1954.94,1956.41,3486,1784.45
2023-05-24T22:00:00-04:00,1956.4,1957.42,1955.64,1957.23,3152,1853.95
2023-05-24T22:15:00-04:00,1957.22,1957.86,1956.59,1957.02,1844,1885.9
2023-05-24T22:30:00-04:00,1957.01,1958.72,1956.48,1957.96,2422,1951.1
2023-05-24T22:45:00-04:00,1957.98,1958.36,1957.35,1957.51,1581,1973.45
2023-05-24T23:00:00-04:00,1957.53,1958.79,1956.95,1958.24,2096,2055.3
2023-05-24T23:15:00-04:00,1958.23,1958.51,1956.88,1957.4,2012,2129.2
2023-05-24T23:30:00-04:00,1957.37,1957.65,1956.86,1957.58,1179,2071.65
2023-05-24T23:45:00-04:00,1957.59,1957.93,1957.15,1957.18,930,2053.95
2023-05-25T00:00:00-04:00,1957.19,1957.29,1956.26,1956.78,1004,2065.2
2023-05-25T00:15:00-04:00,1956.77,1957.69,1956.75,1957.57,790,2071.6
2023-05-25T00:30:00-04:00,1957.58,1957.99,1957,1957.36,970,2071.35
2023-05-25T00:45:00-04:00,1957.37,1958.05,1956.97,1957.85,867,2075
2023-05-25T01:00:00-04:00,1957.84,1958.47,1957.43,1957.78,1656,2045.35
2023-05-25T01:15:00-04:00,1957.79,1957.94,1956.72,1957.37,1504,2048.3
2023-05-25T01:30:00-04:00,1957.35,1957.62,1956.25,1956.41,2258,2084.5
2023-05-25T01:45:00-04:00,1956.43,1956.46,1954.95,1955.88,2379,2109.5
2023-05-25T02:00:00-04:00,1955.86,1956.85,1954.86,1955.87,3073,2077.7
2023-05-25T02:15:00-04:00,1955.88,1957.13,1955.85,1956.43,2815,2004.95
2023-05-25T02:30:00-04:00,1956.4,1959.14,1956.31,1958.46,3176,1959.7
2023-05-25T02:45:00-04:00,1958.47,1960.45,1958.39,1958.95,3005,1935.65
2023-05-25T03:00:00-04:00,1958.93,1960.11,1957.42,1959.12,4120,1984.05
2023-05-25T03:15:00-04:00,1959.13,1960.84,1958.55,1960.49,3715,2077.6
2023-05-25T03:30:00-04:00,1960.5,1961.3,1959.49,1959.67,3800,2146.5
2023-05-25T03:45:00-04:00,1959.66,1960.92,1959.1,1959.37,2842,2209.55
2023-05-25T04:00:00-04:00,1959.4,1961.83,1959.14,1961.26,3676,2288.55
2023-05-25T04:15:00-04:00,1961.25,1964.06,1960.94,1962.88,3579,2366.9
2023-05-25T04:30:00-04:00,1962.87,1964.72,1962.5,1963.67,2957,2455.8
2023-05-25T04:45:00-04:00,1963.65,1963.9,1961.5,1961.99,2622,2540.4
2023-05-25T05:00:00-04:00,1961.98,1962.13,1960.38,1961.07,2412,2610.8
2023-05-25T05:15:00-04:00,1961.08,1962.66,1961.08,1962.04,2465,2694.55
2023-05-25T05:30:00-04:00,1962.03,1963.9,1961.83,1962.33,2725,2782.3
2023-05-25T05:45:00-04:00,1962.32,1962.39,1960.69,1960.92,2280,2852.95
2023-05-25T06:00:00-04:00,1960.93,1962.28,1960.78,1961.06,2603,2900.3
2023-05-25T06:15:00-04:00,1961.05,1962.73,1961.02,1962.04,2633,2956.75
2023-05-25T06:30:00-04:00,1962.05,1962.49,1961.55,1962.13,1994,2943.55
2023-05-25T06:45:00-04:00,1962.12,1962.76,1961.56,1961.82,1994,2924.3
2023-05-25T07:00:00-04:00,1961.83,1962.05,1960.4,1961.02,3173,2929.3
2023-05-25T07:15:00-04:00,1961.06,1961.36,1960.33,1961.24,2111,2894.1
2023-05-25T07:30:00-04:00,1961.23,1961.76,1959.93,1960.82,3154,2893
2023-05-25T07:45:00-04:00,1960.83,1962.45,1960.61,1961.88,3703,2927.9
2023-05-25T08:00:00-04:00,1961.9,1963,1960.97,1961.97,5686,3006.2
2023-05-25T08:15:00-04:00,1961.98,1962.26,1958.07,1959.75,7220,3181.45
2023-05-25T08:30:00-04:00,1959.77,1960,1939.15,1940.17,20175,4000.2
2023-05-25T08:45:00-04:00,1940.18,1943.98,1939.51,1943.54,14603,4588.25
2023-05-25T09:00:00-04:00,1943.53,1951.44,1943.31,1948.66,11642,4986.55
2023-05-25T09:15:00-04:00,1948.65,1953.97,1948.55,1950.34,9705,5292.85
2023-05-25T09:30:00-04:00,1950.33,1951.54,1944.53,1944.57,12517,5770.85
2023-05-25T09:45:00-04:00,1944.56,1949.75,1944.2,1946.51,10947,6187.1
2023-05-25T10:00:00-04:00,1946.52,1951.21,1945.4,1948.58,10963,6614.65
2023-05-25T10:15:00-04:00,1948.57,1951.61,1947.44,1948.59,8109,6896.85
2023-05-25T10:30:00-04:00,1948.61,1949.56,1946.58,1946.67,9839,7252.55
2023-05-25T10:45:00-04:00,1946.68,1948.01,1944.05,1945.16,7620,7519.55
2023-05-25T11:00:00-04:00,1945.17,1945.51,1944.21,1944.51,6464,7712.6
2023-05-25T11:15:00-04:00,1944.52,1946.89,1944.46,1945.28,5058,7833.85
2023-05-25T11:30:00-04:00,1945.29,1945.85,1943.5,1945.12,4838,7976.05
2023-05-25T11:45:00-04:00,1945.11,1945.76,1943.3,1945.34,4690,8110.85
2023-05-25T12:00:00-04:00,1945.35,1946.86,1944.82,1945.03,4333,8168.85
2023-05-25T12:15:00-04:00,1945.02,1945.08,1942.87,1943.63,3458,8236.2
2023-05-25T12:30:00-04:00,1943.64,1944.95,1943.24,1944.84,3854,8271.2
2023-05-25T12:45:00-04:00,1944.85,1944.89,1943.15,1943.49,3161,8244.1
2023-05-25T13:00:00-04:00,1943.48,1944.7,1942.98,1944.02,4097,8164.65
2023-05-25T13:15:00-04:00,1943.99,1944.17,1942.99,1943.41,4092,8008.25
2023-05-25T13:30:00-04:00,1943.42,1943.72,1942.61,1943.72,2963,7147.65
2023-05-25T13:45:00-04:00,1943.71,1944.94,1943.54,1944.43,2693,6552.15
2023-05-25T14:00:00-04:00,1944.42,1944.42,1942.13,1942.36,3904,6165.25
2023-05-25T14:15:00-04:00,1942.37,1944.05,1942.34,1944.03,2668,5813.4
2023-05-25T14:30:00-04:00,1944.02,1944.06,1941.75,1943.03,3011,5338.1
2023-05-25T14:45:00-04:00,1943.02,1943.02,1941.91,1942.08,2648,4923.15
2023-05-25T15:00:00-04:00,1942.09,1942.26,1940.84,1941.03,2270,4488.5
2023-05-25T15:15:00-04:00,1941.04,1941.26,1940.46,1940.75,2326,4199.35
2023-05-25T15:30:00-04:00,1940.74,1941.18,1938.74,1939.81,2837,3849.25
2023-05-25T15:45:00-04:00,1939.8,1940.48,1939.44,1940.1,4124,3674.45
2023-05-25T16:00:00-04:00,1940.11,1940.56,1939.71,1940.28,1562,3429.35
2023-05-25T16:15:00-04:00,1940.27,1940.85,1940.19,1940.43,604,3206.65
2023-05-25T16:30:00-04:00,1940.44,1940.76,1939.8,1940,541,2991.8
2023-05-25T16:45:00-04:00,1939.98,1940.7,1939.87,1940.69,740,2794.3
2023-05-25T18:00:00-04:00,1941.13,1942.71,1941.12,1941.93,467,2601
2023-05-25T18:15:00-04:00,1941.91,1943.13,1941.17,1942.19,1300,2493.1
2023-05-25T18:30:00-04:00,1942.2,1942.43,1940.64,1941.33,1180,2359.4
2023-05-25T18:45:00-04:00,1941.32,1942.53,1941.22,1942.2,403,2221.5
2023-05-25T19:00:00-04:00,1942.18,1942.2,1940.61,1941.22,667,2050
2023-05-25T19:15:00-04:00,1941.2,1941.65,1940.89,1941.42,318,1861.3
2023-05-25T19:30:00-04:00,1941.43,1941.49,1940.16,1940.47,798,1753.05
2023-05-25T19:45:00-04:00,1940.46,1940.49,1939.33,1940.43,1120,1674.4
2023-05-25T20:00:00-04:00,1940.45,1941.58,1939.94,1940.51,1625,1560.45
2023-05-25T20:15:00-04:00,1940.5,1940.75,1938.98,1939.58,1700,1512.05
2023-05-25T20:30:00-04:00,1939.59,1940.38,1938.75,1938.89,2032,1463.1
2023-05-25T20:45:00-04:00,1938.88,1940.88,1936.69,1940.82,3150,1488.2
2023-05-25T21:00:00-04:00,1940.83,1943.21,1940.3,1942.83,4710,1610.2
2023-05-25T21:15:00-04:00,1942.84,1943.99,1942.3,1943.87,3846,1686.2
2023-05-25T21:30:00-04:00,1943.88,1945.3,1943.33,1944.9,3123,1700.5
2023-05-25T21:45:00-04:00,1944.89,1946.83,1944.74,1946.7,2853,1636.95
2023-05-25T22:00:00-04:00,1946.69,1948.29,1946.24,1947.44,3010,1709.35
2023-05-25T22:15:00-04:00,1947.43,1948.01,1947.06,1947.65,1547,1756.5
2023-05-25T22:30:00-04:00,1947.63,1948.76,1946.95,1947.56,2496,1854.25
2023-05-25T22:45:00-04:00,1947.55,1947.76,1945.84,1945.95,2026,1918.55
2023-05-25T23:00:00-04:00,1945.94,1946.67,1944.83,1945.32,1980,1994.2
2023-05-25T23:15:00-04:00,1945.31,1947.97,1945.21,1947.89,1921,2025.25
2023-05-25T23:30:00-04:00,1947.87,1948.05,1947.45,1947.88,1325,2032.5
2023-05-25T23:45:00-04:00,1947.9,1948.73,1947.81,1948.38,1328,2078.75
2023-05-26T00:00:00-04:00,1948.37,1948.85,1947.05,1947.98,1649,2127.85
2023-05-26T00:15:00-04:00,1947.96,1948.18,1947.17,1947.72,1515,2187.7
2023-05-26T00:30:00-04:00,1947.74,1948.58,1947.59,1948.28,838,2189.7
2023-05-26T00:45:00-04:00,1948.29,1948.73,1947.71,1947.85,927,2180.05
2023-05-26T01:00:00-04:00,1947.84,1948.46,1947.62,1947.81,991,2148.35
2023-05-26T01:15:00-04:00,1947.8,1949.24,1947.38,1948.62,1467,2136.7
2023-05-26T01:30:00-04:00,1948.61,1951.74,1948.58,1950.95,4057,2237.95
2023-05-26T01:45:00-04:00,1950.93,1951.21,1948.38,1948.62,2774,2219.15
2023-05-26T02:00:00-04:00,1948.6,1948.97,1947.27,1948.61,3241,2145.7
2023-05-26T02:15:00-04:00,1948.63,1950.95,1946.91,1950.45,3329,2119.85
2023-05-26T02:30:00-04:00,1950.43,1951.93,1950.17,1951.45,3352,2131.3
2023-05-26T02:45:00-04:00,1951.44,1952.36,1950.1,1951.66,3569,2167.1
2023-05-26T03:00:00-04:00,1951.65,1951.65,1950.29,1950.37,3766,2204.9
2023-05-26T03:15:00-04:00,1950.36,1952.61,1950.3,1951.79,3007,2277.9
2023-05-26T03:30:00-04:00,1951.8,1956.29,1951.53,1956.02,4104,2358.3
2023-05-26T03:45:00-04:00,1956.03,1957.18,1954.46,1956.16,4257,2469.85
2023-05-26T04:00:00-04:00,1956.15,1956.67,1953.58,1954,3833,2562.5
2023-05-26T04:15:00-04:00,1953.99,1954.21,1951.79,1953.07,3139,2623.4
2023-05-26T04:30:00-04:00,1953.06,1953.49,1952.28,1953.48,2598,2687.05
2023-05-26T04:45:00-04:00,1953.47,1953.68,1951.35,1952.51,2560,2748.65
2023-05-26T05:00:00-04:00,1952.52,1953.02,1951.81,1952.06,2184,2775.4
2023-05-26T05:15:00-04:00,1952.09,1953.44,1951.66,1953.08,2283,2813.8
2023-05-26T05:30:00-04:00,1953.07,1954.08,1952.75,1952.93,2591,2901.45
2023-05-26T05:45:00-04:00,1952.92,1953.6,1952.66,1953.52,1997,2954.95
2023-05-26T06:00:00-04:00,1953.53,1953.84,1952.82,1953.09,2177,3014.25
2023-05-26T06:15:00-04:00,1953.08,1953.56,1952.81,1953.42,2191,3050.45
2023-05-26T06:30:00-04:00,1953.46,1953.55,1951.88,1952.14,2231,2959.15
2023-05-26T06:45:00-04:00,1952.11,1953.37,1951.83,1953.32,2310,2935.95
2023-05-26T07:00:00-04:00,1953.3,1953.71,1952.67,1953.42,2823,2915.05
2023-05-26T07:15:00-04:00,1953.44,1953.58,1952.37,1952.54,2129,2855.05
2023-05-26T07:30:00-04:00,1952.53,1953.65,1952.31,1952.69,2482,2811.55
2023-05-26T07:45:00-04:00,1952.7,1952.7,1950.92,1951.4,2822,2774.2
2023-05-26T08:00:00-04:00,1951.39,1953.8,1951.26,1953.08,3933,2782.55
2023-05-26T08:15:00-04:00,1953.07,1953.46,1951.88,1952.33,4467,2855.55
2023-05-26T08:30:00-04:00,1952.34,1952.82,1944.23,1944.62,17116,3506.15
2023-05-26T08:45:00-04:00,1944.61,1949.15,1944.28,1947.26,9053,3745.95
2023-05-26T09:00:00-04:00,1947.28,1949.68,1946.3,1948.76,7763,3942.45
2023-05-26T09:15:00-04:00,1948.77,1948.88,1946.4,1948.46,5367,4053.85
2023-05-26T09:30:00-04:00,1948.44,1950.34,1946.01,1950.01,8225,4335.2
2023-05-26T09:45:00-04:00,1950,1950,1946.22,1946.88,6686,4541.5
2023-05-26T10:00:00-04:00,1946.87,1951.33,1946.73,1950.34,10137,4939.15
2023-05-26T10:15:00-04:00,1950.33,1951.76,1947.88,1947.95,6830,5166.5
2023-05-26T10:30:00-04:00,1947.93,1948.55,1940.58,1941.25,9161,5495
2023-05-26T10:45:00-04:00,1941.26,1942.42,1938.75,1941.99,9826,5886.45
2023-05-26T11:00:00-04:00,1942.02,1942.47,1938.71,1940.32,8135,6184.35
2023-05-26T11:15:00-04:00,1940.31,1942.14,1939.36,1942.1,6267,6388.15
2023-05-26T11:30:00-04:00,1942.09,1942.85,1940.94,1941.51,4893,6521.25
2023-05-26T11:45:00-04:00,1941.5,1943.63,1941.24,1943.39,4873,6649.4
2023-05-26T12:00:00-04:00,1943.38,1944.46,1942.74,1944.36,3927,6704.6
2023-05-26T12:15:00-04:00,1944.35,1946.41,1944.27,1945.55,4502,6823.25
2023-05-26T12:30:00-04:00,1945.54,1945.9,1943.68,1943.83,3958,6897.05
2023-05-26T12:45:00-04:00,1943.84,1944.85,1943.03,1944,4151,6963.5
2023-05-26T13:00:00-04:00,1943.99,1945.15,1943.43,1945.05,3225,6928.1
2023-05-26T13:15:00-04:00,1945.04,1945.26,1944.11,1944.13,2959,6852.7
2023-05-26T13:30:00-04:00,1944.14,1944.27,1942.96,1943.61,2233,6108.55
2023-05-26T13:45:00-04:00,1943.62,1945.21,1943.62,1944.79,2589,5785.35
2023-05-26T14:00:00-04:00,1944.78,1945.69,1944.65,1945.67,2032,5498.8
2023-05-26T14:15:00-04:00,1945.68,1946.2,1945.43,1946.02,1962,5328.55
2023-05-26T14:30:00-04:00,1946.01,1946.88,1945.09,1945.11,1827,5008.65
2023-05-26T14:45:00-04:00,1945.1,1946.2,1944.41,1946.07,1803,4764.5
2023-05-26T15:00:00-04:00,1946.09,1946.29,1944.7,1944.91,1646,4339.95
2023-05-26T15:15:00-04:00,1944.92,1946.05,1944.79,1945.46,1511,4074
2023-05-26T15:30:00-04:00,1945.44,1946.36,1945.03,1946.18,1513,3691.6
2023-05-26T15:45:00-04:00,1946.19,1947.5,1946.15,1947.35,2107,3305.65
2023-05-26T16:00:00-04:00,1947.36,1947.43,1946.43,1947.18,814,2939.6
2023-05-26T16:15:00-04:00,1947.17,1947.45,1946.63,1946.84,719,2662.2
2023-05-26T16:30:00-04:00,1946.83,1946.87,1946.44,1946.69,501,2442.6
2023-05-26T16:45:00-04:00,1946.7,1946.97,1945.85,1946.3,862,2242.05
2023-05-28T18:00:00-04:00,1943.05,1946.2,1943.03,1944.69,1228,2107.1
2023-05-28T18:15:00-04:00,1944.68,1945.3,1943.12,1944.43,878,1925.9
2023-05-28T18:30:00-04:00,1944.45,1945.09,1943.25,1944.87,1113,1783.65
2023-05-28T18:45:00-04:00,1944.86,1945.1,1943.7,1943.91,741,1613.15
2023-05-28T19:00:00-04:00,1943.92,1944.73,1943.23,1944.46,873,1495.55
2023-05-28T19:15:00-04:00,1944.47,1944.6,1944.26,1944.45,516,1373.4
2023-05-28T19:30:00-04:00,1944.46,1944.57,1943.54,1944.1,563,1289.9
2023-05-28T19:45:00-04:00,1944.11,1944.31,1943.41,1943.6,1160,1218.45
2023-05-28T20:00:00-04:00,1943.61,1943.95,1941.54,1941.67,1925,1213.1
2023-05-28T20:15:00-04:00,1941.68,1942.56,1941.64,1942.51,1237,1176.85
2023-05-28T20:30:00-04:00,1942.5,1942.57,1940.98,1941.04,1233,1147.15
2023-05-28T20:45:00-04:00,1941.05,1942.05,1941.05,1941.52,1619,1137.95
2023-05-28T21:00:00-04:00,1941.51,1945.26,1940.18,1944.35,2909,1201.1
2023-05-28T21:15:00-04:00,1944.36,1946.14,1943.87,1945.54,3098,1280.45
2023-05-28T21:30:00-04:00,1945.55,1946.12,1942.48,1942.75,2533,1331.45
2023-05-28T21:45:00-04:00,1942.74,1943.99,1942.55,1943.15,2332,1342.7
2023-05-28T22:00:00-04:00,1943.16,1944.35,1942.59,1942.91,2215,1412.75
2023-05-28T22:15:00-04:00,1942.92,1944.44,1942.6,1944.16,1244,1439
2023-05-28T22:30:00-04:00,1944.18,1945.01,1943.65,1944.5,2187,1523.3
2023-05-28T22:45:00-04:00,1944.53,1945.04,1944.2,1945.01,1723,1566.35
2023-05-28T23:00:00-04:00,1944.99,1945.8,1944.22,1945.56,1981,1604
2023-05-28T23:15:00-04:00,1945.57,1945.81,1944.53,1944.99,1230,1621.6
2023-05-28T23:30:00-04:00,1944.98,1945.52,1944.56,1944.67,734,1602.65
2023-05-28T23:45:00-04:00,1944.66,1945.52,1944.53,1945.51,751,1603.15
2023-05-29T00:00:00-04:00,1945.48,1945.73,1945.25,1945.42,822,1600.6
2023-05-29T00:15:00-04:00,1945.41,1945.57,1945.21,1945.49,555,1602.55
2023-05-29T00:30:00-04:00,1945.48,1945.75,1945.18,1945.71,535,1601.15
2023-05-29T00:45:00-04:00,1945.71,1946.04,1945.55,1945.72,869,1586.6
2023-05-29T01:00:00-04:00,1945.75,1946.13,1945.15,1945.76,946,1537.65
2023-05-29T01:15:00-04:00,1945.75,1945.75,1945.01,1945.21,1057,1528.65
2023-05-29T01:30:00-04:00,1945.2,1946.48,1945.15,1945.75,1605,1547.25
2023-05-29T01:45:00-04:00,1945.74,1946.99,1945.45,1946.91,1716,1552.1
2023-05-29T02:00:00-04:00,1946.9,1948.28,1946.54,1947.94,2629,1538.1
2023-05-29T02:15:00-04:00,1947.99,1948.82,1947.42,1947.76,2834,1524.9
2023-05-29T02:30:00-04:00,1947.75,1948.25,1946.23,1946.72,2650,1530.75
2023-05-29T02:45:00-04:00,1946.73,1947.23,1946.26,1946.51,2192,1523.75
2023-05-29T03:00:00-04:00,1946.5,1946.51,1944.99,1946.25,2537,1539.85
2023-05-29T03:15:00-04:00,1946.24,1947.11,1945.3,1945.34,1907,1573
2023-05-29T03:30:00-04:00,1945.35,1945.55,1944.06,1945.11,2509,1589.1
2023-05-29T03:45:00-04:00,1945.09,1945.09,1943.69,1944.14,2472,1626.55
2023-05-29T04:00:00-04:00,1944.16,1944.52,1940.74,1942.58,3554,1705.2
2023-05-29T04:15:00-04:00,1942.6,1943.35,1942.2,1943.23,1910,1739.2
2023-05-29T04:30:00-04:00,1943.2,1944.19,1942.91,1944.18,1739,1789.45
2023-05-29T04:45:00-04:00,1944.19,1945.39,1944.11,1945.22,2185,1861.15
2023-05-29T05:00:00-04:00,1945.21,1945.39,1944.43,1944.46,1973,1918.7
2023-05-29T05:15:00-04:00,1944.45,1945.41,1944.25,1945,1801,1981
2023-05-29T05:30:00-04:00,1945.02,1946.13,1944.86,1946.02,1857,2047.1
2023-05-29T05:45:00-04:00,1946.03,1946.18,1945.14,1945.81,1504,2078.85
2023-05-29T06:00:00-04:00,1945.82,1945.85,1945.11,1945.53,1421,2102.6
2023-05-29T06:15:00-04:00,1945.55,1945.81,1944.25,1944.38,1222,2110.85
2023-05-29T06:30:00-04:00,1944.39,1944.78,1944.19,1944.46,1213,2091.25
2023-05-29T06:45:00-04:00,1944.45,1945.81,1944.16,1945.47,1706,2090.75
2023-05-29T07:00:00-04:00,1945.46,1945.6,1944.98,1945.35,1705,2044.55
2023-05-29T07:15:00-04:00,1945.34,1946.41,1945.1,1946.15,1202,1962.95
2023-05-29T07:30:00-04:00,1946.14,1946.2,1945.51,1946.01,1723,1916.6
2023-05-29T07:45:00-04:00,1946,1946.51,1945.8,1946.19,1688,1891.4
2023-05-29T08:00:00-04:00,1946.24,1946.57,1944.71,1945.48,3040,1916.55
2023-05-29T08:15:00-04:00,1945.49,1947.01,1945.21,1946.45,2509,1946.65
2023-05-29T08:30:00-04:00,1946.46,1948.03,1945.99,1947.94,2884,1965.4
2023-05-29T08:45:00-04:00,1947.95,1949.66,1947.71,1948.79,2648,1974.2
2023-05-29T09:00:00-04:00,1948.8,1949.57,1947.8,1948,4111,2002.05
2023-05-29T09:15:00-04:00,1947.99,1948.13,1947.16,1947.66,2286,2020.85
2023-05-29T09:30:00-04:00,1947.65,1948.19,1945.03,1945.6,3935,2130.65
2023-05-29T09:45:00-04:00,1945.59,1946.67,1945.34,1946.57,2711,2156.95
2023-05-29T10:00:00-04:00,1946.58,1947.59,1946.1,1947.52,2101,2163.35
2023-05-29T10:15:00-04:00,1947.5,1948.2,1947.39,1948.01,1671,2156.85
2023-05-29T10:30:00-04:00,1948.02,1948.02,1946.42,1946.66,1486,2138.3
2023-05-29T10:45:00-04:00,1946.67,1947.61,1946.47,1946.93,2097,2167.95
2023-05-29T11:00:00-04:00,1946.94,1947.56,1946.27,1946.7,1295,2161.65
2023-05-29T11:15:00-04:00,1946.71,1946.84,1946.14,1946.3,1391,2170.1
2023-05-29T11:30:00-04:00,1946.31,1946.97,1945.78,1946.97,1218,2170.35
2023-05-29T11:45:00-04:00,1946.99,1947.06,1945.8,1945.87,1226,2146.35
2023-05-29T12:00:00-04:00,1945.88,1945.88,1944.64,1944.64,1145,2118.35
2023-05-29T12:15:00-04:00,1944.63,1945.02,1944.13,1944.83,1326,2124.55
2023-05-29T12:30:00-04:00,1944.81,1945.02,1944.24,1944.43,705,2073.65
2023-05-29T12:45:00-04:00,1944.42,1944.42,1943.1,1943.46,855,2032
2023-05-29T13:00:00-04:00,1943.45,1943.71,1942.74,1943.62,594,1909.7
2023-05-29T13:15:00-04:00,1943.63,1943.79,1943.35,1943.37,267,1797.6
2023-05-29T13:30:00-04:00,1943.36,1944.01,1943.04,1943.97,369,1671.85
2023-05-29T13:45:00-04:00,1943.98,1944,1943.2,1943.4,347,1556.8
2023-05-29T14:00:00-04:00,1943.39,1943.53,1943,1943.15,272,1364.85
2023-05-29T14:15:00-04:00,1943.16,1943.25,1942.84,1942.95,486,1274.85
2023-05-29T14:30:00-04:00,1942.91,1942.91,1942.91,1942.91,1,1078.15
2023-05-29T18:00:00-04:00,1943.15,1943.66,1942.96,1943.64,313,958.25
2023-05-29T18:15:00-04:00,1943.65,1943.67,1942.64,1943.39,891,897.75
2023-05-29T18:30:00-04:00,1943.38,1944.28,1943.08,1943.16,855,856.95
2023-05-29T18:45:00-04:00,1943.15,1943.37,1942.71,1942.97,557,810.5
2023-05-29T19:00:00-04:00,1942.98,1942.98,1941.6,1941.86,792,745.25
2023-05-29T19:15:00-04:00,1941.87,1942.29,1941.32,1942.11,1021,731.55
2023-05-29T19:30:00-04:00,1942.12,1942.33,1941.59,1942.27,863,705.15
2023-05-29T19:45:00-04:00,1942.26,1942.52,1941.38,1941.45,812,684.85
2023-05-29T20:00:00-04:00,1941.46,1943,1941.09,1942.8,2265,736.8
2023-05-29T20:15:00-04:00,1942.81,1943.08,1940.92,1941.39,1956,777.35
2023-05-29T20:30:00-04:00,1941.36,1942.31,1941.03,1941.89,1543,788.2
2023-05-29T20:45:00-04:00,1941.91,1942.85,1941.57,1942.62,1728,839.35
2023-05-29T21:00:00-04:00,1942.65,1945.18,1942.6,1943.55,3329,963.05
2023-05-29T21:15:00-04:00,1943.54,1944.19,1942.59,1943.19,2528,1059.75
2023-05-29T21:30:00-04:00,1943.2,1944.9,1942.9,1944.16,3280,1210.4
2023-05-29T21:45:00-04:00,1944.15,1945.04,1943.65,1944.93,2357,1309.8
2023-05-29T22:00:00-04:00,1944.91,1945.87,1944.58,1945.8,2261,1405.5
2023-05-29T22:15:00-04:00,1945.81,1946.58,1945.48,1945.61,1535,1468.65
2023-05-29T22:30:00-04:00,1945.59,1946.28,1945,1945.3,2409,1564.8
2023-05-29T22:45:00-04:00,1945.31,1946.12,1944.92,1945.29,1577,1643.6
2023-05-29T23:00:00-04:00,1945.28,1945.59,1942.86,1943.76,2489,1752.4
2023-05-29T23:15:00-04:00,1943.77,1944.01,1941.85,1941.95,3053,1860.5
2023-05-29T23:30:00-04:00,1941.93,1942.33,1941.21,1941.3,1958,1915.65
2023-05-29T23:45:00-04:00,1941.29,1941.36,1939.22,1939.41,1655,1970.55
2023-05-30T00:00:00-04:00,1939.42,1939.66,1937.83,1939.5,1790,2020.45
2023-05-30T00:15:00-04:00,1939.51,1939.94,1938.22,1938.52,1343,2036.55
2023-05-30T00:30:00-04:00,1938.54,1940.81,1938.45,1939.38,1749,2080.85
2023-05-30T00:45:00-04:00,1939.36,1939.38,1938.59,1938.85,1201,2100.3
2023-05-30T01:00:00-04:00,1938.84,1938.94,1936.39,1937.4,1732,2073.65
2023-05-30T01:15:00-04:00,1937.39,1937.73,1933.74,1935,3319,2141.8
2023-05-30T01:30:00-04:00,1935.01,1936.8,1934.29,1934.46,4498,2289.55
2023-05-30T01:45:00-04:00,1934.45,1934.45,1931.99,1933.33,3655,2385.9
2023-05-30T02:00:00-04:00,1933.35,1935.01,1932.13,1932.58,4592,2449.05
