Date,Time,Session,Day,open,high,low,close,Basis,Upper,Lower,Plot,EUR Index (Average),USD Index (HLC),Accumulation/Distribution,Histogram,MACD,Signal1,RVI,Candlestick,RVI-based MA,SMI,SMI-based EMA,K,D,Signal,Currency div candle
17/08/2023,19:30,Sydney-Tokyo Overlap,Thursday,1.08732,1.0875,1.08728,1.08749,1.0870155,1.08787045,1.08616055,1.087366575,17.32318097,68.99976375,-69195.56649,0.000109312,-7.91E-06,-0.000117221,53.33695642,Bullish Marubozu,51.36397652,77.78367062,73.1860986,94.6774179,95.6980312,No trade,divu
17/08/2023,19:45,Sydney-Tokyo Overlap,Thursday,1.08749,1.08756,1.08737,1.08744,1.087103,1.087723455,1.086482545,1.08740146,17.32674365,69.00437374,-69375.04017,0.000101918,1.02E-05,-9.17E-05,48.33070942,Bearish,50.97220567,78.92375588,76.05492724,93.44390962,94.26624848,No trade,conu
17/08/2023,20:00,Sydney-Tokyo Overlap,Thursday,1.08744,1.08755,1.08716,1.0873,1.087158,1.087624416,1.086691584,1.087397541,17.33074288,69.01601192,-69948.73248,8.38E-05,1.31E-05,-7.08E-05,44.07745115,Bearish,50.73998601,71.7748616,73.91489442,83.20610041,90.44247598,Buy,conu
17/08/2023,20:15,Sydney-Tokyo Overlap,Thursday,1.0873,1.08764,1.08728,1.08754,1.0872015,1.087639143,1.086763857,1.087419414,17.33402725,68.96583971,-69407.84359,8.41E-05,3.43E-05,-4.98E-05,47.42887554,Bullish,50.28803204,70.63524338,72.2750689,83.20610041,86.61870348,No trade,divu
17/08/2023,20:30,Sydney-Tokyo Overlap,Thursday,1.08754,1.08789,1.08751,1.08775,1.087253,1.087694275,1.086811725,1.087502541,17.33129989,68.93259024,-69140.73833,9.37E-05,6.73E-05,-2.63E-05,51.61732002,Bullish,50.56060032,68.82979328,70.55243109,86.70035092,84.37085058,No trade,cond
17/08/2023,20:45,Sydney-Tokyo Overlap,Thursday,1.08775,1.08921,1.08775,1.08896,1.087342,1.088204985,1.086479015,1.087874431,17.33151848,68.8495144,-67356.19039,0.00017224,0.000188958,1.67E-05,63.24546744,Bullish Marubozu,51.3734039,71.40465598,70.97854354,100,89.96881711,No trade,divu
17/08/2023,21:00,Sydney-Tokyo Overlap,Thursday,1.08896,1.08903,1.08844,1.08855,1.0874045,1.088414757,1.086394243,1.088231192,17.32758582,68.8799901,-68728.9531,0.000186135,0.000249387,6.33E-05,47.94978671,Bearish Marubozu,51.29897853,59.26794615,65.12324485,90.53967966,92.41334353,Buy,divd
17/08/2023,21:15,Sydney-Tokyo Overlap,Thursday,1.08855,1.0889,1.08838,1.08862,1.087472,1.088609657,1.086334343,1.088483936,17.32185537,68.87701851,-68930.03002,0.000188978,0.000299474,0.000110496,60.08466252,Bullish,52.2807705,52.01130752,58.56727618,80.33027121,90.28998362,Buy,cond
17/08/2023,21:30,Sydney-Tokyo Overlap,Thursday,1.08862,1.08904,1.08852,1.089,1.0875635,1.088870975,1.086256025,1.088673473,17.31434491,68.86457155,-66763.87617,0.000204096,0.000365616,0.00016152,69.27211822,Bullish Marubozu,53.73067904,58.26971184,58.41849401,74.94999117,81.93998068,No trade,cond
17/08/2023,21:45,Sydney-Tokyo Overlap,Thursday,1.089,1.08924,1.08872,1.08909,1.087658,1.089111748,1.086204252,1.08883284,17.32133569,68.88699584,-65792.06848,0.000207144,0.00042045,0.000213306,75.9569365,Bullish,55.45453313,67.00093357,62.70971379,80.26659842,78.51562026,No trade,conu
17/08/2023,22:00,Sydney-Tokyo Overlap,Thursday,1.08909,1.08938,1.08901,1.08931,1.087782,1.089350625,1.086213375,1.089012316,17.33070384,68.88830653,-64454.33875,0.000210291,0.00047617,0.000265879,80.97066746,Bullish,57.32059013,76.28424646,69.49698012,89.31226525,81.50961828,Sell,conu
17/08/2023,22:15,Sydney-Tokyo Overlap,Thursday,1.08931,1.08938,1.08913,1.08925,1.0878935,1.089544479,1.086242521,1.089146082,17.32857607,68.91425308,-64522.17875,0.000194986,0.000509612,0.000314626,65.71439779,Bearish,57.86716091,81.59026614,75.54362313,91.53376028,87.03754132,Sell,divd
17/08/2023,22:30,Sydney-Tokyo Overlap,Thursday,1.08925,1.08928,1.08867,1.08904,1.0879965,1.089663621,1.086329379,1.0891735,17.32707878,68.96847495,-64149.86728,0.000158902,0.000513253,0.000354351,55.7169607,Bearish,58.03160798,79.39507624,77.46934968,85.59338003,88.81313519,No trade,divd
17/08/2023,22:45,Sydney-Tokyo Overlap,Thursday,1.08904,1.08915,1.08868,1.08883,1.0880965,1.089710839,1.086482161,1.089090231,17.32621868,68.97676606,-64727.86728,0.000111323,0.000493505,0.000382182,49.3057992,Bearish,58.07200779,70.1631694,73.81625954,70.12176689,82.4163024,No trade,divd
17/08/2023,23:00,Sydney-Tokyo Overlap,Thursday,1.08883,1.08883,1.08824,1.08834,1.088157,1.089711504,1.086602496,1.088868328,17.32312703,68.98766867,-65956.03677,4.09E-05,0.000433321,0.00039241,45.1734014,Bearish Marubozu,57.48889672,47.08724532,60.45175243,43.33016715,66.34843803,No trade,divd
17/08/2023,23:15,Sydney-Tokyo Overlap,Thursday,1.08834,1.08865,1.08828,1.08863,1.088225,1.089736747,1.086713253,1.088698203,17.3179909,68.9861645,-64223.98271,9.56E-06,0.000404363,0.0003948,50.14997473,Bullish Marubozu,57.61884424,27.00570504,43.72872873,29.43144317,47.62779241,No trade,cond
17/08/2023,23:30,Sydney-Tokyo Overlap,Thursday,1.08863,1.08889,1.08857,1.08875,1.088295,1.089767338,1.086822662,1.088640361,17.31491854,68.94826154,-64021.10771,-6.53E-06,0.00038664,0.000393168,54.66340027,Bullish,58.37498346,13.46575416,28.59724144,22.00354852,31.58838628,No trade,cond
17/08/2023,23:45,Sydney-Tokyo Overlap,Thursday,1.08875,1.08877,1.0884,1.08859,1.0883565,1.089769019,1.086943981,1.088631345,17.310067,68.95346459,-63974.97258,-3.01E-05,0.000355585,0.000385652,49.4468154,Bearish,58.51912203,-1.622641535,13.48729996,23.03852818,24.82450663,No trade,divd
18/08/2023,0:00,Sydney-Tokyo Overlap,Friday,1.08859,1.0888,1.08857,1.08864,1.088422,1.089757434,1.087086566,1.088639662,17.31067377,68.96540609,-64550.97258,-4.36E-05,0.000331191,0.000374759,54.54503233,Bullish,58.72824433,-12.39470488,0.546297538,19.33200956,21.45802875,No trade,conu
18/08/2023,0:15,Sydney-Tokyo Overlap,Friday,1.08864,1.0887,1.0883,1.08834,1.088473,1.089710515,1.087235485,1.088573154,17.31383947,68.98177765,-65429.37258,-7.23E-05,0.000284372,0.000356682,48.47446375,Bearish Marubozu,57.67317264,-31.81326301,-15.63348274,10.06192565,17.4774878,No trade,conu
18/08/2023,0:30,Sydney-Tokyo Overlap,Friday,1.08834,1.08852,1.08817,1.08824,1.0885105,1.08966956,1.08735144,1.08845936,17.31435195,68.97659143,-66202.77258,-9.62E-05,0.000236473,0.00033264,43.25363073,Bearish,57.33773293,-51.21396497,-33.42372385,5.643997403,11.67931087,No trade,divu
18/08/2023,0:45,Sydney-Tokyo Overlap,Friday,1.08824,1.08834,1.08802,1.08823,1.08855,1.089610057,1.087489943,1.088348845,17.31631643,68.98271361,-65785.27258,-0.00010975,0.000195453,0.000305203,39.12874042,Bearish Doji,55.84088135,-60.1017934,-46.76275863,2.13E-14,5.235307684,No trade,conu
18/08/2023,1:00,Sydney-Tokyo Overlap,Friday,1.08823,1.08833,1.08793,1.08809,1.0885895,1.089509988,1.087669012,1.088245255,17.31084284,68.97473505,-66097.07258,-0.000124227,0.000149919,0.000274146,35.51055417,Bearish,53.42934106,-65.72224625,-56.24250244,2.13E-14,1.881332468,No trade,cond
18/08/2023,1:15,Sydney-Tokyo Overlap,Friday,1.08809,1.08815,1.08757,1.08779,1.088602,1.089470461,1.087733539,1.088103964,17.30333417,68.97017466,-66517.55534,-0.000148434,8.86E-05,0.000237038,31.54295071,Bearish,50.2569135,-67.34232846,-61.79241545,2.19E-14,-3.95E-16,Buy,cond
18/08/2023,1:30,Sydney-Tokyo Overlap,Friday,1.08779,1.0883,1.08766,1.08822,1.0886255,1.089423008,1.087827992,1.088061205,17.30695845,68.94548626,-64962.05534,-0.000130544,7.39E-05,0.000204402,39.44242289,Bullish Marubozu,47.29061032,-50.61978144,-56.20609844,9.405974805,3.135324935,No trade,divu
18/08/2023,1:45,Sydney-Tokyo Overlap,Friday,1.08822,1.08849,1.08814,1.08829,1.088592,1.089386773,1.087797227,1.088104043,17.30696552,68.92660824,-65300.05534,-0.000109884,6.70E-05,0.000176931,46.21494019,Bullish,45.89779192,-31.29340531,-43.74975188,22.21394243,10.53997241,No trade,divu
18/08/2023,2:00,Tokyo Session,Friday,1.08829,1.0885,1.08779,1.08839,1.088584,1.08938351,1.08778449,1.088208269,17.29998476,68.93520953,-62491.87224,-8.64E-05,6.89E-05,0.000155329,51.55574235,Bullish,45.60056204,-10.95542684,-27.35258936,40.66676108,24.09555944,Sell,divd
18/08/2023,2:15,Tokyo Session,Friday,1.08839,1.08872,1.08812,1.08822,1.088564,1.089378774,1.087749226,1.088265158,17.29542784,68.93479631,-64210.53891,-7.94E-05,5.60E-05,0.000135473,46.76156876,Bearish,45.41883129,-1.722771491,-14.53768043,46.8395122,36.57340524,No trade,cond
18/08/2023,2:30,Tokyo Session,Friday,1.08822,1.08855,1.08779,1.08784,1.088506,1.089352886,1.087659114,1.088185829,17.29297918,68.95727719,-66939.11785,-9.64E-05,1.50E-05,0.00011138,42.51441052,Bearish,45.22890337,-11.30413997,-12.9209102,36.81796501,41.44141276,No trade,divd
18/08/2023,2:45,Tokyo Session,Friday,1.08784,1.08799,1.08708,1.08719,1.088411,1.089390426,1.087431574,1.087906601,17.29211759,68.97857309,-69385.20577,-0.00014444,-6.92E-05,7.53E-05,35.83772096,Bearish Marubozu,44.20659953,-36.86706959,-24.8939899,18.36514636,34.00754119,No trade,divd
18/08/2023,3:00,Tokyo-London Overlap,Friday,1.08719,1.08729,1.08643,1.08729,1.08831,1.089314072,1.087305928,1.087614741,17.28742671,68.97572943,-64075.20577,-0.0001613,-0.000126355,3.49E-05,47.13758245,Bullish,43.66904112,-37.50608187,-31.20003588,5.888824997,20.35731212,No trade,cond
18/08/2023,3:15,Tokyo-London Overlap,Friday,1.08729,1.0877,1.08728,1.08756,1.0882255,1.089182254,1.087268746,1.087469398,17.28604944,68.95836935,-62939.20577,-0.0001465,-0.00014818,-1.68E-06,56.14699515,Bullish,44.14762538,-26.30696448,-28.75350018,14.24977623,12.83458253,No trade,cond
18/08/2023,3:30,Tokyo-London Overlap,Friday,1.08756,1.08758,1.08671,1.08712,1.0881295,1.089124618,1.087134382,1.087361824,17.27771239,68.96401483,-63172.88393,-0.000157608,-0.00019869,-4.11E-05,45.93658725,Bearish,43.53273645,-27.92010441,-28.33680229,17.60680868,12.5818033,No trade,divd
18/08/2023,3:45,Tokyo-London Overlap,Friday,1.08712,1.08782,1.08709,1.08731,1.0880535,1.089055164,1.087051836,1.087317677,17.28689524,68.978568,-64376.97982,-0.000143808,-0.000220843,-7.70E-05,55.68637975,Bullish,44.04787331,-26.97918247,-27.65799238,24.38815941,18.74824811,No trade,conu
18/08/2023,4:00,London Session,Friday,1.08731,1.08769,1.08707,1.08727,1.088,1.089047969,1.086952031,1.087286682,17.29322789,68.99596606,-65446.46369,-0.000129471,-0.000238873,-0.000109402,46.25920438,Bearish Doji,44.26255714,-26.67463612,-27.16631425,22.18399107,21.39298639,Sell,conu
18/08/2023,4:15,London Session,Friday,1.08727,1.08756,1.08704,1.08715,1.087926,1.088994389,1.086857611,1.087247538,17.30337125,69.03428123,-67187.04061,-0.000120358,-0.00025985,-0.000139492,39.14092749,Bearish,44.26342764,-29.27844239,-28.22237832,24.88223265,23.81812771,Sell,conu
18/08/2023,4:30,London Session,Friday,1.08715,1.08766,1.0869,1.08697,1.087837,1.08891253,1.08676147,1.087169267,17.31293292,69.04354906,-69624.61956,-0.000118552,-0.000287682,-0.00016913,34.14833,Bearish,44.16612592,-35.88183084,-32.05210458,16.82427779,21.29683384,No trade,conu
18/08/2023,4:45,London Session,Friday,1.08697,1.08697,1.08637,1.08674,1.0877445,1.088862453,1.086626547,1.087032081,17.31302274,69.06028396,-68949.35289,-0.000124342,-0.000324557,-0.000200215,30.57500402,Bearish,44.09698687,-44.84904771,-38.45057615,7.881074462,16.52919497,No trade,conu
18/08/2023,5:00,London Session,Friday,1.08674,1.08691,1.08628,1.0864,1.0876325,1.088816052,1.086448948,1.086822217,17.30919102,69.0623012,-70691.97194,-0.000141325,-0.000376872,-0.000235547,27.02588824,Bearish,43.21009154,-55.58949822,-47.02003718,1.825800427,8.843717559,No trade,divd
18/08/2023,5:15,London Session,Friday,1.0864,1.08681,1.08624,1.0868,1.0875555,1.088745281,1.086365719,1.086714313,17.30352798,69.0753198,-68301.88422,-0.000116887,-0.000381656,-0.000264768,35.90178145,Bullish,42.47343734,-53.30828142,-50.1641593,12.02222353,7.243032807,No trade,divd
18/08/2023,5:30,London Session,Friday,1.0868,1.08732,1.08657,1.08695,1.087491,1.088665119,1.086316881,1.086733133,17.30852062,69.06101783,-68268.05755,-8.35E-05,-0.000369088,-0.000285632,43.61492428,Bullish,41.90623605,-43.2187465,-46.6914529,30.71872695,14.85558363,No trade,divu
18/08/2023,5:45,London Session,Friday,1.08695,1.08701,1.08662,1.08684,1.0874215,1.088576823,1.086266177,1.08679446,17.31210587,69.05510196,-67987.16012,-6.25E-05,-0.000363811,-0.000301268,39.09339511,Bearish,41.35850936,-35.96620921,-41.32883105,54.57936052,32.44010366,No trade,divu
18/08/2023,6:00,London Session,Friday,1.08684,1.0875,1.08679,1.08734,1.087384,1.088498045,1.086269955,1.086948967,17.30948435,69.01921274,-66736.41364,-1.15E-05,-0.000315644,-0.000304143,46.07178711,Bullish Marubozu,41.61260769,-16.11609934,-28.7224652,75.89047032,53.72951926,No trade,cond
18/08/2023,6:15,London Session,Friday,1.08734,1.08765,1.08718,1.08757,1.087373,1.088475073,1.086270927,1.087159989,17.3095741,69.01663377,-65491.13704,3.85E-05,-0.000255962,-0.000294507,53.11944396,Bullish,42.84701647,11.86958149,-8.426441854,90.52730024,73.66571036,No trade,divu
18/08/2023,6:30,London Session,Friday,1.08757,1.0876,1.08661,1.08662,1.087293,1.088369515,1.086216485,1.087147406,17.3047411,69.02740711,-67557.53098,9.95E-06,-0.000282069,-0.000292019,46.0629182,Bearish Marubozu,42.77025474,5.946303105,-1.240069375,81.8080796,82.74195005,No trade,divd
18/08/2023,6:45,London Session,Friday,1.08662,1.0867,1.08621,1.08631,1.087194,1.088249526,1.086138474,1.086924297,17.29810488,69.03154386,-68709.24527,-2.56E-05,-0.000324038,-0.000298423,39.29700359,Bearish Marubozu,41.56668392,-17.9310545,-9.585561939,59.05356597,77.1296486,No trade,divd
18/08/2023,7:00,London Session,Friday,1.08631,1.08655,1.08621,1.08628,1.0870885,1.088063493,1.086113507,1.086633759,17.29794591,69.04087835,-70272.18644,-4.58E-05,-0.00035562,-0.000309863,33.14439432,Bearish Doji,40.65295585,-41.80635951,-25.69596073,35.86233656,58.90799404,No trade,divd
18/08/2023,7:15,London Session,Friday,1.08628,1.08645,1.08602,1.08615,1.086985,1.087894868,1.086075132,1.08639222,17.29500581,69.05449268,-71087.39575,-6.15E-05,-0.000386682,-0.000325226,27.61746556,Bearish,38.64803341,-59.15691295,-42.42643684,28.91085429,41.2755856,No trade,divd
18/08/2023,7:30,London Session,Friday,1.08615,1.0866,1.08605,1.0866,1.086923,1.087757221,1.086088779,1.086351793,17.28757376,69.04280235,-68901.39575,-3.64E-05,-0.000370714,-0.000334324,39.05977647,Bullish Marubozu,38.13378856,-55.30201329,-48.86422506,37.86579211,34.21299432,No trade,cond
18/08/2023,7:45,London Session,Friday,1.0866,1.08706,1.08619,1.08629,1.086878,1.087746161,1.086009839,1.08635256,17.28903439,69.03127512,-71108.54517,-3.55E-05,-0.000378708,-0.000343201,32.79945889,Bearish,37.68082651,-57.37033061,-53.11727784,42.11568611,36.29744417,No trade,divu
18/08/2023,8:00,London-New York Overlap,Friday,1.08629,1.08672,1.08598,1.08653,1.08684,1.087699186,1.085980814,1.086404411,17.30164539,69.05511872,-69324.59923,-1.46E-05,-0.00036151,-0.000346863,43.16753414,Bullish,38.32505538,-51.83354386,-52.47541085,54.00873241,44.66340354,No trade,conu
18/08/2023,8:15,London-New York Overlap,Friday,1.08653,1.08667,1.08522,1.08526,1.086725,1.087764663,1.085685337,1.08617349,17.30995135,69.09478608,-74044.01302,-7.87E-05,-0.000445227,-0.000366535,34.79966776,Bearish Marubozu,38.62681708,-65.60414947,-59.03978016,37.41810314,44.51417389,No trade,conu
18/08/2023,8:30,London-New York Overlap,Friday,1.08526,1.08539,1.08448,1.08512,1.086625,1.087859868,1.085390132,1.085800048,17.30182721,69.12195909,-71715.04599,-0.0001203,-0.000516911,-0.00039661,27.98198687,Bearish,38.69510984,-65.9632044,-62.50149228,23.02610522,38.15098026,No trade,divd
18/08/2023,8:45,London-New York Overlap,Friday,1.08512,1.08576,1.08492,1.08554,1.0865365,1.087815238,1.085257762,1.0855403,17.30275399,69.16339786,-69439.3317,-0.000109655,-0.000533679,-0.000424024,39.02517975,Bullish,38.91820972,-55.59892502,-59.05020865,12.66809561,24.37076799,No trade,conu
18/08/2023,9:00,London-New York Overlap,Friday,1.08554,1.08686,1.0853,1.08669,1.0865075,1.087743993,1.085271007,1.085705427,17.30521823,69.13470328,-65156.81888,-2.00E-05,-0.000448996,-0.000429019,48.30416131,Bullish Marubozu,39.25315522,-22.27461607,-40.66241236,40.22544546,25.30654876,No trade,divu
18/08/2023,9:15,London-New York Overlap,Friday,1.08669,1.08678,1.08598,1.08604,1.086452,1.087667625,1.085236375,1.085933044,17.29390673,69.11780622,-69490.11888,-2.93E-07,-0.000429385,-0.000429092,41.1540871,Bearish Marubozu,39.4003475,-3.710364641,-22.1863885,61.7849892,38.22617676,Buy,cond
18/08/2023,9:30,London-New York Overlap,Friday,1.08604,1.08649,1.08571,1.08641,1.086424,1.087616181,1.085231819,1.086161322,17.2922212,69.13950626,-63612.83683,3.96E-05,-0.000379611,-0.000419196,49.83543303,Bullish,39.66917935,14.02376383,-4.081312338,79.31310554,60.44118006,Buy,divd
18/08/2023,9:45,London-New York Overlap,Friday,1.08641,1.08762,1.08606,1.08707,1.0864405,1.087658572,1.085222428,1.086435295,17.29234003,69.09781289,-61291.31119,0.000108446,-0.000283638,-0.000392084,58.03948851,Bullish,40.02061111,32.80477833,14.36173299,82.14596077,74.41468517,No trade,divu
18/08/2023,10:00,London-New York Overlap,Friday,1.08707,1.08735,1.08672,1.08714,1.0864775,1.087732791,1.085222209,1.086716559,17.29436461,69.10378169,-59453.64452,0.000153964,-0.00019963,-0.000353593,65.21521442,Bullish,41.38863226,47.06705138,30.71439219,93.91975036,85.12627222,No trade,conu
18/08/2023,10:15,London-New York Overlap,Friday,1.08714,1.08815,1.08674,1.08771,1.086523,1.087883325,1.085162675,1.087072068,17.29094122,69.10394661,-57759.52395,0.000214022,-8.61E-05,-0.000300088,71.89199617,Bullish,43.71684602,58.76478426,44.73958822,100,92.02190371,No trade,divd
18/08/2023,10:30,London-New York Overlap,Friday,1.08771,1.0881,1.0871,1.08715,1.086533,1.087908589,1.085157411,1.087249969,17.29550859,69.11599664,-61691.62395,0.000207444,-4.08E-05,-0.000248227,58.41021486,Bearish,45.52154749,57.63319017,51.18638919,93.38459702,95.76811579,No trade,conu
18/08/2023,10:45,London-New York Overlap,Friday,1.08715,1.08777,1.08684,1.0872,1.086551,1.087951384,1.085150616,1.087291591,17.28448246,69.09803267,-62848.65621,0.0001979,-8.52E-07,-0.000198752,65.32161666,Bullish Doji,48.21470114,54.87505022,53.03071971,87.27116114,93.55191939,No trade,cond
18/08/2023,11:00,London-New York Overlap,Friday,1.0872,1.08765,1.08688,1.08754,1.086561,1.087986411,1.085135589,1.087330741,17.28938025,69.08564951,-60243.65621,0.000205054,5.76E-05,-0.000147488,70.06553548,Bullish,50.42939821,55.94210253,54.48641112,84.57758806,88.41111541,No trade,divu
18/08/2023,11:15,London-New York Overlap,Friday,1.08754,1.08797,1.08728,1.08737,1.086551,1.087950527,1.085151473,1.087358407,17.2877719,69.06599271,-62672.43882,0.000189284,8.91E-05,-0.000100167,62.59304382,Bearish,52.55751142,53.90191074,54.19416093,86.32651571,86.05842164,No trade,cond
18/08/2023,11:30,London-New York Overlap,Friday,1.08737,1.08755,1.08687,1.08691,1.0865655,1.087973569,1.085157431,1.087280225,17.28176287,69.07148121,-65375.08588,0.000141035,7.61E-05,-6.49E-05,55.87387214,Bearish,53.46510699,42.14977342,48.17196717,81.96596094,84.29002157,No trade,divd
18/08/2023,11:45,London-New York Overlap,Friday,1.08691,1.08765,1.08687,1.08743,1.0866215,1.088072889,1.085170111,1.087258759,17.27879519,69.03167329,-64319.34229,0.000137176,0.000106562,-3.06E-05,59.5042292,Bullish,55.22971852,38.48421428,43.32809073,79.83696718,82.70981461,No trade,cond
18/08/2023,12:00,New York Session,Friday,1.08743,1.08749,1.08707,1.08715,1.086665,1.088124966,1.085205034,1.087225013,17.27339071,69.01557627,-66040.29467,0.000109977,0.000106857,-3.12E-06,55.98117423,Bearish Marubozu,57.22966048,30.50605189,36.91707131,74.17354033,78.65882282,No trade,cond
18/08/2023,12:15,New York Session,Friday,1.08715,1.08755,1.08707,1.08735,1.086725,1.088193979,1.085256021,1.087248948,17.28196564,69.03950892,-65718.96134,1.00E-04,0.000121825,2.19E-05,58.69349766,Bullish,58.63454033,21.22138342,29.06922736,72.97186688,75.66079146,No trade,conu
18/08/2023,12:30,New York Session,Friday,1.08735,1.08755,1.08712,1.08721,1.0867555,1.088238099,1.085272901,1.087255449,17.28223699,69.03946314,-66964.89157,7.93E-05,0.000120996,4.17E-05,54.86340969,Bearish,59.10305807,8.243631807,18.65642958,62.6007001,69.9153691,No trade,divu
18/08/2023,12:45,New York Session,Friday,1.08721,1.0874,1.08679,1.0873,1.086806,1.088290539,1.085321461,1.087266212,17.27081625,69.00277372,-65154.84239,6.76E-05,0.000126146,5.86E-05,57.36258208,Bullish,60.26080771,-1.808822718,8.423803433,55.73408438,63.76888378,No trade,cond
18/08/2023,13:00,New York Session,Friday,1.0873,1.08807,1.0873,1.08777,1.086868,1.088403937,1.085332063,1.087380234,17.26443372,68.97561168,-64602.232,8.61E-05,0.000166237,8.01E-05,60.67563477,Bullish,61.03510783,6.399930155,7.411866794,63.33755118,60.55744522,No trade,cond
18/08/2023,13:15,New York Session,Friday,1.08777,1.08778,1.08684,1.08722,1.086966,1.08831816,1.08561384,1.087411488,17.26791736,68.98505315,-65042.84902,5.74E-05,0.000151878,9.45E-05,55.7045976,Bearish,60.86832991,0.1180493,3.764958047,50.47390285,56.51517947,No trade,conu
18/08/2023,13:30,New York Session,Friday,1.08722,1.08763,1.08711,1.08763,1.0870915,1.088174076,1.086008924,1.087468039,17.27070572,68.98758945,-63171.84902,6.17E-05,0.000171604,0.000109895,59.69140602,Bullish Marubozu,60.47377217,5.611042393,4.68800022,54.73709469,56.18284957,No trade,conu
18/08/2023,13:45,New York Session,Friday,1.08763,1.08812,1.08756,1.08793,1.087211,1.088090793,1.086331207,1.087585559,17.27701043,68.98661856,-62686.49188,7.93E-05,0.000209035,0.000129723,64.38035178,Bullish,59.93722614,23.35634721,14.02217372,58.80929199,54.67342984,No trade,divu
18/08/2023,14:00,New York Session,Friday,1.08793,1.08798,1.08744,1.08756,1.0872545,1.088112718,1.086396282,1.087646835,17.28416812,68.98433096,-63640.38077,6.14E-05,0.000206463,0.000145071,57.81970576,Bearish Marubozu,59.89504692,26.03125721,20.02671546,69.04259524,60.86299397,No trade,divu
18/08/2023,14:15,New York Session,Friday,1.08756,1.08774,1.08737,1.08752,1.0873285,1.087987083,1.086669917,1.087642936,17.28489986,68.97571364,-63874.59698,4.31E-05,0.000198905,0.000155838,51.72400672,Bearish,58.92378907,22.6443907,21.33555308,62.44471686,63.43220136,No trade,divu
18/08/2023,14:30,New York Session,Friday,1.08752,1.08803,1.08752,1.08782,1.087399,1.087940697,1.086857303,1.087659851,17.28929838,68.96368542,-63627.18522,4.70E-05,0.000214648,0.0001676,56.89537814,Bullish,57.98306354,29.85858935,25.59707122,55.25856603,62.24862604,No trade,divu
18/08/2023,14:45,New York Session,Friday,1.08782,1.08795,1.08767,1.08781,1.087436,1.08798381,1.08688819,1.087702776,17.29612811,68.97139468,-63627.18522,4.49E-05,0.000223738,0.000178828,50.52628503,Bearish Doji,57.1211522,37.54782408,31.57244765,65.35570252,61.0196618,No trade,conu
18/08/2023,15:00,New York Session,Friday,1.08781,1.08782,1.08732,1.08733,1.0874455,1.087978847,1.086912153,1.087651698,17.29556465,69.01134393,-65421.42522,8.95E-06,0.00019002,0.000181066,45.06872907,Bearish Marubozu,56.34935627,25.37839737,28.47542251,51.75357363,57.45594739,No trade,divd
18/08/2023,15:15,New York Session,Friday,1.08733,1.08767,1.08721,1.08765,1.0874425,1.08797051,1.08691449,1.087613448,17.29643936,68.98113295,-64005.29478,4.72E-06,0.000186964,0.000182246,50.67351759,Bullish,55.71859115,22.59552624,25.53547438,40.67949308,52.59625641,Sell,divu
18/08/2023,15:30,New York Session,Friday,1.08765,1.08769,1.08735,1.08752,1.087461,1.087972386,1.086949614,1.087568036,17.30037476,69.01887799,-64005.29478,-8.14E-06,0.000172069,0.00018021,45.42533796,Bearish,54.96460285,17.87783604,21.70665521,23.24943039,38.56083237,Sell,conu
18/08/2023,15:45,New York Session,Friday,1.08752,1.08789,1.08721,1.08727,1.0874645,1.087969613,1.086959387,1.087490151,17.29857809,69.01360274,-65853.29478,-3.34E-05,0.000138495,0.000171867,40.75783091,Bearish,53.68348379,-1.110660975,10.29799712,23.24943039,29.05945129,Sell,cond
18/08/2023,16:00,New York Session,Friday,1.08727,1.08737,1.08713,1.08724,1.0874495,1.08796251,1.08693649,1.087396246,17.29486324,69.01495552,-65953.46145,-5.09E-05,0.000108219,0.000159138,35.91932219,Bearish,52.33033469,-23.01022269,-6.356112786,8.176328423,18.22506307,Sell,divd
18/08/2023,16:15,New York Session,Friday,1.08724,1.08728,1.08701,1.08702,1.087432,1.087977513,1.086886487,1.087264819,17.29285805,69.01643231,-66393.27626,-7.47E-05,6.57E-05,0.000140453,31.30749705,Bearish Marubozu,50.46925718,-46.57311079,-26.46461179,-1.18E-14,10.47525294,No trade,divd
18/08/2023,16:30,New York Session,Friday,1.08702,1.08708,1.08689,1.08691,1.087432,1.087977513,1.086886487,1.087125657,17.29370985,68.99663461,-66716.171,-9.40E-05,2.29E-05,0.000116941,26.56993612,Bearish,48.03313585,-65.74876352,-46.10668765,-1.42E-14,2.725442808,No trade,divu
18/08/2023,16:45,New York Session,Friday,1.08691,1.08734,1.08676,1.08682,1.0874015,1.088008765,1.086794235,1.086995947,17.29525814,68.99662044,-67616.34342,-0.000108033,-1.81E-05,8.99E-05,22.11725001,Bearish,45.6340396,-77.28952865,-61.69810815,-1.42E-14,-1.01E-14,No trade,divu
20/08/2023,17:00,Sydney Session,Sunday,1.08659,1.08698,1.08659,1.08687,1.0873875,1.088029244,1.086745756,1.086913555,17.29551661,68.99212085,-67598.03572,-0.000108764,-4.60E-05,6.27E-05,34.25626777,Bullish,43.81724401,-74.6996779,-68.19889302,1.925727182,0.641909061,No trade,divu
20/08/2023,17:15,Sydney Session,Sunday,1.08687,1.0872,1.08679,1.0872,1.08738,1.088026808,1.086733192,1.08694886,17.29514452,68.98345452,-67080.03572,-8.30E-05,-4.10E-05,4.20E-05,42.64592405,Bullish Marubozu,42.26478488,-56.2123415,-62.20561726,17.94989265,6.625206609,No trade,cond
